child_id,synthetic_nik,synthetic_name,synthetic_parent_name,district_id,district_name,posyandu_name,age_months,gender,height_cm,weight_kg,z_haz_score,z_waz_score,nutrition_status,has_exclusive_breastfeeding,water_source_access
CHD-2026-00430,1271567162252275,Putri Sinaga,Rian Sinaga,DIST-19,Medan Baru,Posyandu Melati 7,39,F,86.8,17.63,-1.83,0.8,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00431,1271546105118898,Galang Sinaga,Lestari Sinaga,DIST-08,Medan Johor,Posyandu Melati 3,44,M,91.7,15.5,-1.35,-2.27,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00432,1271372575384062,Rizky Tarigan,Kevin Tarigan,DIST-08,Medan Johor,Posyandu Melati 2,16,F,73.7,7.86,-0.84,-2.86,NORMAL,True,Sumur Terlindung
CHD-2026-00433,1271713209393641,Siti Ginting,Tiara Ginting,DIST-11,Medan Sunggal,Posyandu Melati 1,47,F,97.1,17.75,-0.27,-0.9,NORMAL,False,PDAM
CHD-2026-00434,1271277601209399,Aditya Tambunan,Putri Tambunan,DIST-05,Medan Tembung,Posyandu Melati 1,8,M,72.3,8.73,0.57,-0.24,NORMAL,True,PDAM
CHD-2026-00435,1271827685951305,Galang Sinaga,Melati Sinaga,DIST-06,Medan Denai,Posyandu Melati 2,52,F,93.7,17.88,-2.55,-1.93,STUNTED,False,PDAM
CHD-2026-00436,1271313300197730,Tiara Sembiring,Tiara Sembiring,DIST-20,Medan Petisah,Posyandu Melati 3,44,M,96.3,18.49,0.17,0.45,NORMAL,False,Sumur Terlindung
CHD-2026-00437,1271687255102127,Kevin Nasution,Bayu Nasution,DIST-17,Medan Maimun,Posyandu Melati 7,20,F,81.0,12.56,0.68,0.51,NORMAL,True,PDAM
CHD-2026-00438,1271975401863450,Galang Sembiring,Galang Sembiring,DIST-07,Medan Amplas,Posyandu Melati 3,44,M,93.0,17.45,-0.93,-0.5,NORMAL,False,Sumur Terlindung
CHD-2026-00439,1271748889302925,Melati Pratama,Zahra Pratama,DIST-20,Medan Petisah,Posyandu Melati 3,11,F,75.9,8.86,1.08,-0.81,NORMAL,True,Air Sungai / Tak Terlindung
CHD-2026-00440,1271571455489680,Anisa Tarigan,Anisa Tarigan,DIST-21,Medan Area,Posyandu Melati 8,33,M,87.2,13.98,-0.29,-1.16,NORMAL,False,Sumur Terlindung
CHD-2026-00441,1271225461573193,Lestari Tambunan,Aditya Tambunan,DIST-13,Medan Barat,Posyandu Melati 4,22,F,76.6,11.8,-1.27,-0.63,POTENTIAL_RISK,True,PDAM
CHD-2026-00442,1271108435961116,Anisa Harahap,Dimas Harahap,DIST-18,Medan Polonia,Posyandu Melati 1,42,M,90.7,16.84,-1.22,-0.6,POTENTIAL_RISK,False,PDAM
CHD-2026-00443,1271232622977980,Bayu Sinaga,Lestari Sinaga,DIST-07,Medan Amplas,Posyandu Melati 5,47,F,91.8,17.53,-2.03,-1.11,STUNTED,False,Air Sungai / Tak Terlindung
CHD-2026-00444,1271458136667511,Aditya Sitorus,Melati Sitorus,DIST-14,Medan Timur,Posyandu Melati 7,54,M,102.2,18.93,-0.2,-1.43,NORMAL,False,Sumur Terlindung
CHD-2026-00445,1271816818668925,Tiara Nasution,Lestari Nasution,DIST-18,Medan Polonia,Posyandu Melati 6,22,F,79.2,12.16,-0.41,-0.31,NORMAL,False,Sumur Terlindung
CHD-2026-00446,1271223248759328,Nurul Ginting,Putri Ginting,DIST-04,Medan Deli,Posyandu Melati 1,31,F,85.0,13.29,-0.55,-1.32,NORMAL,False,PDAM
CHD-2026-00447,1271285945808133,Budi Simanjuntak,Rizky Simanjuntak,DIST-21,Medan Area,Posyandu Melati 5,11,M,74.3,6.35,0.53,-3.09,NORMAL,True,PDAM
CHD-2026-00448,1271617437899536,Aisyah Hutapea,Rian Hutapea,DIST-20,Medan Petisah,Posyandu Melati 3,24,M,90.8,11.43,2.99,-1.42,NORMAL,False,Sumur Terlindung
CHD-2026-00449,1271149220419364,Galang Harahap,Dimas Harahap,DIST-07,Medan Amplas,Posyandu Melati 3,39,M,91.2,14.63,-0.35,-1.92,NORMAL,False,Sumur Terlindung
CHD-2026-00450,1271301910615520,Nurul Pangaribuan,Budi Pangaribuan,DIST-12,Medan Helvetia,Posyandu Melati 6,55,F,103.7,20.27,0.08,-0.43,NORMAL,False,Sumur Terlindung
CHD-2026-00451,1271118727222124,Aditya Lubis,Galang Lubis,DIST-13,Medan Barat,Posyandu Melati 6,11,F,68.5,10.28,-1.39,0.48,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00452,1271685235791076,Nurul Tambunan,Dimas Tambunan,DIST-09,Medan Tuntungan,Posyandu Melati 7,22,M,78.0,12.44,-0.79,-0.06,NORMAL,True,Sumur Terlindung
CHD-2026-00453,1271753702119813,Dewi Sitorus,Siti Sitorus,DIST-17,Medan Maimun,Posyandu Melati 8,58,F,100.1,20.56,-1.82,-0.85,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00454,1271539132748517,Tiara Simanjuntak,Nurul Simanjuntak,DIST-19,Medan Baru,Posyandu Melati 1,49,F,105.2,19.96,1.96,0.64,NORMAL,False,Sumur Terlindung
CHD-2026-00455,1271968352364767,Rizky Sinaga,Nurul Sinaga,DIST-09,Medan Tuntungan,Posyandu Melati 7,57,F,104.2,19.99,-0.24,-1.14,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00456,1271414012442523,Zahra Pratama,Kevin Pratama,DIST-17,Medan Maimun,Posyandu Melati 2,31,F,84.7,14.09,-0.67,-0.6,NORMAL,False,Sumur Terlindung
CHD-2026-00457,1271377015815408,Tiara Sitorus,Lestari Sitorus,DIST-06,Medan Denai,Posyandu Melati 8,17,M,75.7,8.84,-0.41,-2.19,NORMAL,True,PDAM
CHD-2026-00458,1271359754985091,Kevin Lubis,Nurul Lubis,DIST-08,Medan Johor,Posyandu Melati 3,59,F,107.1,19.81,0.25,-1.76,NORMAL,False,Sumur Terlindung
CHD-2026-00459,1271881069459871,Rizky Pangaribuan,Tiara Pangaribuan,DIST-04,Medan Deli,Posyandu Melati 6,8,F,73.1,6.78,0.82,-2.02,NORMAL,False,Sumur Terlindung
CHD-2026-00460,1271753938807518,Kevin Ginting,Putri Ginting,DIST-19,Medan Baru,Posyandu Melati 1,20,M,78.9,12.76,-0.03,0.69,NORMAL,False,Sumur Terlindung
CHD-2026-00461,1271608196783863,Aisyah Tarigan,Lestari Tarigan,DIST-18,Medan Polonia,Posyandu Melati 8,35,M,87.4,15.65,-0.71,-0.09,NORMAL,False,PDAM
CHD-2026-00462,1271587092312650,Budi Pangaribuan,Dimas Pangaribuan,DIST-01,Medan Belawan,Posyandu Melati 5,26,F,84.4,12.65,0.4,-0.78,NORMAL,False,PDAM
CHD-2026-00463,1271884597626995,Nurul Harahap,Tiara Harahap,DIST-09,Medan Tuntungan,Posyandu Melati 7,17,F,76.3,8.51,-0.19,-2.49,NORMAL,True,Sumur Terlindung
CHD-2026-00464,1271455726233947,Lestari Sembiring,Rian Sembiring,DIST-12,Medan Helvetia,Posyandu Melati 4,42,M,89.1,17.95,-1.76,0.41,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00465,1271583055873389,Nurul Tarigan,Anisa Tarigan,DIST-09,Medan Tuntungan,Posyandu Melati 8,57,M,105.1,21.4,0.06,0.13,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00466,1271906421219748,Anisa Ginting,Fajar Ginting,DIST-06,Medan Denai,Posyandu Melati 8,52,F,100.8,20.43,-0.19,0.39,NORMAL,False,PDAM
CHD-2026-00467,1271228240873676,Aditya Pratama,Rian Pratama,DIST-18,Medan Polonia,Posyandu Melati 5,9,M,69.1,8.89,-0.72,-0.33,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00468,1271434784966903,Rafi Hutapea,Bayu Hutapea,DIST-04,Medan Deli,Posyandu Melati 6,41,F,86.9,14.42,-2.28,-2.57,STUNTED,False,PDAM
CHD-2026-00469,1271357048759821,Lestari Sembiring,Melati Sembiring,DIST-04,Medan Deli,Posyandu Melati 6,17,F,67.9,8.89,-3.0,-2.14,STUNTED,False,Sumur Terlindung
CHD-2026-00470,1271587434735694,Rafi Pasaribu,Rizky Pasaribu,DIST-16,Medan Kota,Posyandu Melati 3,35,M,93.4,13.29,1.32,-2.23,NORMAL,False,Sumur Terlindung
CHD-2026-00471,1271835244342168,Anisa Pangaribuan,Melati Pangaribuan,DIST-11,Medan Sunggal,Posyandu Melati 6,11,M,69.9,7.51,-0.92,-2.03,NORMAL,True,PDAM
CHD-2026-00472,1271877759587479,Dewi Hutapea,Kevin Hutapea,DIST-21,Medan Area,Posyandu Melati 6,23,F,76.8,12.07,-1.44,-0.62,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00473,1271943638712311,Budi Nasution,Nurul Nasution,DIST-06,Medan Denai,Posyandu Melati 7,19,M,73.1,11.94,-1.75,0.17,POTENTIAL_RISK,True,PDAM
CHD-2026-00474,1271606494352363,Zahra Pratama,Budi Pratama,DIST-16,Medan Kota,Posyandu Melati 3,12,F,77.3,6.71,1.29,-2.99,NORMAL,True,Sumur Terlindung
CHD-2026-00475,1271465646873071,Dewi Lubis,Nurul Lubis,DIST-13,Medan Barat,Posyandu Melati 1,14,M,70.5,9.81,-1.43,-0.62,POTENTIAL_RISK,True,Sumur Terlindung
CHD-2026-00476,1271446751918288,Tiara Ginting,Zahra Ginting,DIST-11,Medan Sunggal,Posyandu Melati 8,14,M,77.0,9.27,0.74,-1.12,NORMAL,False,Sumur Terlindung
CHD-2026-00477,1271716658834721,Zahra Harahap,Lestari Harahap,DIST-21,Medan Area,Posyandu Melati 8,57,M,102.6,18.98,-0.76,-2.06,NORMAL,False,PDAM
CHD-2026-00478,1271111000969574,Kevin Nasution,Dewi Nasution,DIST-14,Medan Timur,Posyandu Melati 6,58,M,98.1,22.37,-2.51,0.79,STUNTED,False,PDAM
CHD-2026-00479,1271714141641149,Budi Hutapea,Tiara Hutapea,DIST-18,Medan Polonia,Posyandu Melati 5,55,F,95.9,23.04,-2.55,2.08,STUNTED,False,Sumur Terlindung
CHD-2026-00480,1271626877838161,Zahra Sitorus,Dimas Sitorus,DIST-01,Medan Belawan,Posyandu Melati 3,31,M,85.4,14.04,-0.43,-0.65,NORMAL,False,Sumur Terlindung
CHD-2026-00481,1271383757542297,Rian Sembiring,Rian Sembiring,DIST-21,Medan Area,Posyandu Melati 5,33,M,87.9,14.06,-0.06,-1.08,NORMAL,False,PDAM
CHD-2026-00482,1271182912673238,Kevin Sinaga,Dimas Sinaga,DIST-18,Medan Polonia,Posyandu Melati 8,24,M,81.9,12.27,0.04,-0.66,NORMAL,False,PDAM
CHD-2026-00483,1271122595401813,Tiara Lubis,Bayu Lubis,DIST-20,Medan Petisah,Posyandu Melati 3,40,M,93.6,16.44,0.21,-0.51,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00484,1271113441192477,Kevin Nasution,Rafi Nasution,DIST-10,Medan Selayang,Posyandu Melati 8,15,M,70.8,9.17,-1.56,-1.44,POTENTIAL_RISK,True,PDAM
CHD-2026-00485,1271999298681519,Tiara Sitorus,Rafi Sitorus,DIST-10,Medan Selayang,Posyandu Melati 3,27,M,79.1,14.38,-1.6,0.57,POTENTIAL_RISK,False,PDAM
CHD-2026-00486,1271333015285097,Rizky Tarigan,Tiara Tarigan,DIST-13,Medan Barat,Posyandu Melati 1,58,F,101.5,18.45,-1.35,-2.77,POTENTIAL_RISK,False,PDAM
CHD-2026-00487,1271418734491549,Rian Simanjuntak,Rafi Simanjuntak,DIST-08,Medan Johor,Posyandu Melati 2,18,F,77.4,12.69,-0.06,1.08,NORMAL,True,Sumur Terlindung
CHD-2026-00488,1271806462303001,Bayu Nasution,Aisyah Nasution,DIST-10,Medan Selayang,Posyandu Melati 5,22,F,81.8,11.24,0.45,-1.15,NORMAL,True,PDAM
CHD-2026-00489,1271915552516316,Dimas Siregar,Nurul Siregar,DIST-02,Medan Labuhan,Posyandu Melati 5,6,M,60.1,6.93,-3.02,-1.42,SEVERELY_STUNTED,True,PDAM
CHD-2026-00490,1271985983573539,Budi Pratama,Aditya Pratama,DIST-08,Medan Johor,Posyandu Melati 4,29,M,83.2,12.46,-0.71,-1.63,NORMAL,False,PDAM
CHD-2026-00491,1271174727873521,Melati Sitorus,Aisyah Sitorus,DIST-03,Medan Marelan,Posyandu Melati 3,50,M,99.0,20.55,-0.33,0.95,NORMAL,False,Sumur Terlindung
CHD-2026-00492,1271668688044161,Zahra Simanjuntak,Lestari Simanjuntak,DIST-11,Medan Sunggal,Posyandu Melati 6,7,F,69.0,8.26,-0.31,-0.45,NORMAL,True,PDAM
CHD-2026-00493,1271814090309892,Tiara Hutapea,Rafi Hutapea,DIST-02,Medan Labuhan,Posyandu Melati 4,50,F,93.2,19.77,-2.26,0.25,STUNTED,False,Sumur Terlindung
CHD-2026-00494,1271459717333627,Lestari Sitorus,Rafi Sitorus,DIST-18,Medan Polonia,Posyandu Melati 8,10,M,70.5,8.3,-0.51,-1.09,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00495,1271916305357210,Lestari Ginting,Budi Ginting,DIST-18,Medan Polonia,Posyandu Melati 1,52,M,100.4,20.06,-0.35,0.06,NORMAL,False,Sumur Terlindung
CHD-2026-00496,1271187902669830,Melati Lubis,Bayu Lubis,DIST-12,Medan Helvetia,Posyandu Melati 4,58,F,104.1,22.14,-0.51,0.58,NORMAL,False,Sumur Terlindung
CHD-2026-00497,1271464382707714,Zahra Nasution,Melati Nasution,DIST-16,Medan Kota,Posyandu Melati 2,47,F,97.8,17.82,-0.05,-0.85,NORMAL,False,PDAM
CHD-2026-00498,1271321327924310,Aisyah Sembiring,Fajar Sembiring,DIST-03,Medan Marelan,Posyandu Melati 4,12,F,71.9,9.43,-0.51,-0.52,NORMAL,True,PDAM
CHD-2026-00499,1271777542805193,Rian Pangaribuan,Tiara Pangaribuan,DIST-21,Medan Area,Posyandu Melati 4,9,F,64.6,9.75,-2.25,0.45,STUNTED,True,PDAM
CHD-2026-00500,1271699399301994,Tiara Pasaribu,Rizky Pasaribu,DIST-07,Medan Amplas,Posyandu Melati 6,29,F,81.8,12.93,-1.18,-1.2,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00501,1271158699692153,Melati Harahap,Galang Harahap,DIST-02,Medan Labuhan,Posyandu Melati 2,59,F,105.4,21.24,-0.29,-0.46,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00502,1271785040484104,Siti Siregar,Nurul Siregar,DIST-17,Medan Maimun,Posyandu Melati 3,18,M,72.9,11.56,-1.57,0.06,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00503,1271997975577997,Aditya Sitorus,Rafi Sitorus,DIST-21,Medan Area,Posyandu Melati 3,12,M,69.2,11.3,-1.39,1.18,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00504,1271554304636319,Zahra Tambunan,Rafi Tambunan,DIST-06,Medan Denai,Posyandu Melati 7,29,F,79.6,13.42,-1.9,-0.75,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00505,1271793243197145,Melati Lubis,Aditya Lubis,DIST-11,Medan Sunggal,Posyandu Melati 6,55,F,99.1,22.73,-1.48,1.8,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00506,1271467247021267,Rian Pratama,Aisyah Pratama,DIST-15,Medan Perjuangan,Posyandu Melati 5,39,M,85.6,16.44,-2.22,-0.28,STUNTED,False,PDAM
CHD-2026-00507,1271129090005521,Dimas Sembiring,Bayu Sembiring,DIST-08,Medan Johor,Posyandu Melati 2,41,M,89.6,16.2,-1.38,-0.96,POTENTIAL_RISK,False,PDAM
CHD-2026-00508,1271567104345093,Fajar Nasution,Kevin Nasution,DIST-12,Medan Helvetia,Posyandu Melati 5,20,F,78.6,12.66,-0.15,0.6,NORMAL,True,Sumur Terlindung
CHD-2026-00509,1271519314208905,Dimas Hutapea,Rizky Hutapea,DIST-19,Medan Baru,Posyandu Melati 2,17,F,81.5,8.96,1.52,-2.09,NORMAL,False,PDAM
CHD-2026-00510,1271524648318115,Rian Siregar,Aisyah Siregar,DIST-19,Medan Baru,Posyandu Melati 4,32,M,87.2,16.3,-0.06,1.18,NORMAL,False,Sumur Terlindung
CHD-2026-00511,1271164195889591,Budi Pangaribuan,Rian Pangaribuan,DIST-20,Medan Petisah,Posyandu Melati 3,8,F,63.4,8.86,-2.4,-0.13,STUNTED,False,Sumur Terlindung
CHD-2026-00512,1271678894109269,Fajar Pratama,Rian Pratama,DIST-08,Medan Johor,Posyandu Melati 7,11,M,71.1,9.62,-0.53,-0.12,NORMAL,False,Sumur Terlindung
CHD-2026-00513,1271706991981807,Fajar Sitorus,Rizky Sitorus,DIST-05,Medan Tembung,Posyandu Melati 5,41,F,88.4,14.48,-1.77,-2.52,POTENTIAL_RISK,False,PDAM
CHD-2026-00514,1271276042834245,Anisa Simanjuntak,Fajar Simanjuntak,DIST-17,Medan Maimun,Posyandu Melati 4,37,F,82.0,16.52,-2.98,0.25,STUNTED,False,Sumur Terlindung
CHD-2026-00515,1271449145048046,Nurul Lubis,Rizky Lubis,DIST-17,Medan Maimun,Posyandu Melati 2,26,M,84.8,12.96,0.54,-0.49,NORMAL,False,Sumur Terlindung
CHD-2026-00516,1271514612601396,Lestari Sitorus,Dimas Sitorus,DIST-14,Medan Timur,Posyandu Melati 3,55,F,99.5,17.94,-1.34,-2.56,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00517,1271661470574825,Rafi Tambunan,Fajar Tambunan,DIST-20,Medan Petisah,Posyandu Melati 3,18,F,78.3,9.66,0.22,-1.68,NORMAL,True,PDAM
CHD-2026-00518,1271461144006624,Nurul Tambunan,Fajar Tambunan,DIST-02,Medan Labuhan,Posyandu Melati 5,50,M,94.0,17.39,-2.0,-1.92,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00519,1271373137019952,Bayu Lubis,Zahra Lubis,DIST-01,Medan Belawan,Posyandu Melati 8,39,F,87.8,14.31,-1.51,-2.22,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00520,1271946523881712,Budi Sinaga,Aditya Sinaga,DIST-05,Medan Tembung,Posyandu Melati 1,22,M,77.9,10.71,-0.83,-1.63,NORMAL,False,PDAM
CHD-2026-00521,1271931087392091,Kevin Pratama,Rafi Pratama,DIST-20,Medan Petisah,Posyandu Melati 6,30,F,87.1,15.22,0.38,0.65,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00522,1271394991949331,Dewi Sembiring,Rian Sembiring,DIST-01,Medan Belawan,Posyandu Melati 6,51,M,97.3,18.78,-1.15,-0.89,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00523,1271356249708503,Zahra Siregar,Putri Siregar,DIST-20,Medan Petisah,Posyandu Melati 1,41,M,99.8,15.32,2.04,-1.75,NORMAL,False,PDAM
CHD-2026-00524,1271608805503572,Dewi Sitorus,Tiara Sitorus,DIST-17,Medan Maimun,Posyandu Melati 6,7,F,63.3,8.68,-2.19,-0.06,STUNTED,False,Sumur Terlindung
CHD-2026-00525,1271903701967343,Galang Harahap,Aisyah Harahap,DIST-08,Medan Johor,Posyandu Melati 5,58,M,110.8,20.56,1.75,-0.86,NORMAL,False,PDAM
CHD-2026-00526,1271218653447262,Rian Pangaribuan,Fajar Pangaribuan,DIST-11,Medan Sunggal,Posyandu Melati 7,39,M,96.6,16.18,1.44,-0.52,NORMAL,False,PDAM
CHD-2026-00527,1271525709889883,Anisa Harahap,Melati Harahap,DIST-05,Medan Tembung,Posyandu Melati 3,14,M,69.8,8.27,-1.66,-2.03,POTENTIAL_RISK,True,Air Sungai / Tak Terlindung
CHD-2026-00528,1271659074553378,Galang Pasaribu,Fajar Pasaribu,DIST-10,Medan Selayang,Posyandu Melati 6,47,M,98.8,17.11,0.28,-1.49,NORMAL,False,PDAM
CHD-2026-00529,1271288623981483,Siti Nasution,Bayu Nasution,DIST-18,Medan Polonia,Posyandu Melati 7,54,F,101.8,21.9,-0.33,1.27,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00530,1271299169534079,Rafi Hutapea,Kevin Hutapea,DIST-10,Medan Selayang,Posyandu Melati 3,12,M,71.0,11.04,-0.81,0.94,NORMAL,True,Sumur Terlindung
CHD-2026-00531,1271827421084783,Melati Harahap,Melati Harahap,DIST-20,Medan Petisah,Posyandu Melati 4,44,M,90.2,16.84,-1.85,-1.06,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00532,1271276267258680,Rizky Hutapea,Tiara Hutapea,DIST-12,Medan Helvetia,Posyandu Melati 3,51,F,93.7,19.03,-2.32,-0.66,STUNTED,False,Air Sungai / Tak Terlindung
CHD-2026-00533,1271343372641528,Tiara Nasution,Putri Nasution,DIST-16,Medan Kota,Posyandu Melati 5,32,M,88.6,14.5,0.42,-0.46,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00534,1271182856798197,Dimas Simanjuntak,Dimas Simanjuntak,DIST-08,Medan Johor,Posyandu Melati 6,45,F,99.2,16.72,0.91,-1.39,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00535,1271878710517232,Anisa Sinaga,Aisyah Sinaga,DIST-08,Medan Johor,Posyandu Melati 7,52,F,100.6,18.74,-0.26,-1.15,NORMAL,False,Sumur Terlindung
CHD-2026-00536,1271928383151630,Melati Tarigan,Galang Tarigan,DIST-19,Medan Baru,Posyandu Melati 8,39,M,92.4,16.9,0.05,0.14,NORMAL,False,Sumur Terlindung
CHD-2026-00537,1271608708811643,Nurul Tarigan,Zahra Tarigan,DIST-02,Medan Labuhan,Posyandu Melati 1,41,F,92.2,14.56,-0.49,-2.44,NORMAL,False,PDAM
CHD-2026-00538,1271465837573727,Rian Pasaribu,Dewi Pasaribu,DIST-15,Medan Perjuangan,Posyandu Melati 1,33,F,82.6,13.47,-1.82,-1.62,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00539,1271218577509202,Rafi Sembiring,Rafi Sembiring,DIST-05,Medan Tembung,Posyandu Melati 3,13,M,70.7,9.31,-1.15,-0.85,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00540,1271858472514308,Budi Nasution,Rafi Nasution,DIST-15,Medan Perjuangan,Posyandu Melati 5,35,M,89.6,13.8,0.05,-1.78,NORMAL,False,PDAM
CHD-2026-00541,1271212197108362,Putri Hutapea,Siti Hutapea,DIST-21,Medan Area,Posyandu Melati 2,46,F,89.4,20.2,-2.6,1.55,STUNTED,False,Sumur Terlindung
CHD-2026-00542,1271586770797235,Galang Tambunan,Putri Tambunan,DIST-13,Medan Barat,Posyandu Melati 6,8,M,64.7,9.25,-1.95,0.23,POTENTIAL_RISK,True,PDAM
CHD-2026-00543,1271634230266071,Putri Simanjuntak,Aisyah Simanjuntak,DIST-05,Medan Tembung,Posyandu Melati 5,52,F,98.9,19.26,-0.83,-0.67,NORMAL,False,Sumur Terlindung
CHD-2026-00544,1271899025755146,Fajar Lubis,Budi Lubis,DIST-04,Medan Deli,Posyandu Melati 8,6,F,66.0,6.74,-1.08,-1.6,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00545,1271403274088794,Melati Pasaribu,Tiara Pasaribu,DIST-01,Medan Belawan,Posyandu Melati 8,35,F,87.3,13.69,-0.73,-1.87,NORMAL,False,PDAM
CHD-2026-00546,1271457498714401,Budi Lubis,Zahra Lubis,DIST-20,Medan Petisah,Posyandu Melati 3,9,M,74.1,9.41,0.93,0.15,NORMAL,True,Sumur Terlindung
CHD-2026-00547,1271957061745889,Fajar Sembiring,Aisyah Sembiring,DIST-02,Medan Labuhan,Posyandu Melati 1,27,M,82.5,11.74,-0.47,-1.83,NORMAL,False,PDAM
CHD-2026-00548,1271887930293906,Putri Pangaribuan,Dewi Pangaribuan,DIST-06,Medan Denai,Posyandu Melati 1,35,F,85.9,13.21,-1.21,-2.31,POTENTIAL_RISK,False,PDAM
CHD-2026-00549,1271188952848001,Bayu Sitorus,Rian Sitorus,DIST-10,Medan Selayang,Posyandu Melati 5,59,M,103.7,19.97,-0.86,-1.62,NORMAL,False,Sumur Terlindung
CHD-2026-00550,1271626501314438,Kevin Sitorus,Galang Sitorus,DIST-04,Medan Deli,Posyandu Melati 1,50,M,101.4,18.26,0.45,-1.12,NORMAL,False,PDAM
CHD-2026-00551,1271987341555705,Galang Siregar,Tiara Siregar,DIST-21,Medan Area,Posyandu Melati 5,33,F,86.5,14.1,-0.54,-1.05,NORMAL,False,Sumur Terlindung
CHD-2026-00552,1271886899649132,Lestari Pasaribu,Fajar Pasaribu,DIST-20,Medan Petisah,Posyandu Melati 8,39,F,91.7,19.19,-0.2,2.21,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00553,1271341016572936,Nurul Hutapea,Dewi Hutapea,DIST-20,Medan Petisah,Posyandu Melati 2,7,F,67.5,7.45,-0.79,-1.18,NORMAL,True,Sumur Terlindung
CHD-2026-00554,1271546876384478,Anisa Pratama,Bayu Pratama,DIST-14,Medan Timur,Posyandu Melati 5,6,M,68.9,4.61,-0.1,-3.54,NORMAL,False,Sumur Terlindung
CHD-2026-00555,1271519042911100,Dewi Tarigan,Zahra Tarigan,DIST-10,Medan Selayang,Posyandu Melati 6,13,F,73.0,9.26,-0.38,-0.9,NORMAL,False,Sumur Terlindung
CHD-2026-00556,1271344465696536,Budi Sembiring,Putri Sembiring,DIST-20,Medan Petisah,Posyandu Melati 8,49,F,94.5,19.34,-1.59,0.08,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00557,1271905829929797,Fajar Ginting,Fajar Ginting,DIST-21,Medan Area,Posyandu Melati 7,27,F,81.9,10.71,-0.67,-2.77,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00558,1271964308289779,Galang Harahap,Aditya Harahap,DIST-02,Medan Labuhan,Posyandu Melati 6,7,M,64.1,4.5,-1.92,-3.86,POTENTIAL_RISK,False,PDAM
CHD-2026-00559,1271534934689753,Kevin Sembiring,Budi Sembiring,DIST-05,Medan Tembung,Posyandu Melati 7,59,M,104.7,21.05,-0.53,-0.64,NORMAL,False,PDAM
CHD-2026-00560,1271143846857780,Dewi Hutapea,Bayu Hutapea,DIST-04,Medan Deli,Posyandu Melati 4,11,F,66.7,9.1,-2.01,-0.59,STUNTED,False,Sumur Terlindung
CHD-2026-00561,1271322176837131,Dimas Tarigan,Dewi Tarigan,DIST-10,Medan Selayang,Posyandu Melati 4,56,M,98.4,19.3,-1.95,-1.55,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00562,1271742615624116,Galang Pratama,Tiara Pratama,DIST-15,Medan Perjuangan,Posyandu Melati 5,27,F,83.0,11.99,-0.29,-1.6,NORMAL,False,Sumur Terlindung
CHD-2026-00563,1271962391644361,Siti Sembiring,Galang Sembiring,DIST-05,Medan Tembung,Posyandu Melati 8,52,M,98.6,18.28,-0.94,-1.56,NORMAL,False,PDAM
CHD-2026-00564,1271158204262426,Siti Pratama,Dewi Pratama,DIST-17,Medan Maimun,Posyandu Melati 1,27,F,80.2,12.41,-1.23,-1.22,POTENTIAL_RISK,False,PDAM
CHD-2026-00565,1271913200396257,Budi Tambunan,Dewi Tambunan,DIST-10,Medan Selayang,Posyandu Melati 5,18,M,73.8,11.32,-1.27,-0.16,POTENTIAL_RISK,False,Sumur Terlindung
